"","N1","N2","B1","C1","N3","N4","N5","N6","Target"
"1006",53.9348538542175,39.6277262491701,"True","Level4",5.91147735830843,4,8,30.0041752522898,207.474412581897
"1007",58.9519322002773,69.3863342328395,"True","Level2",7.85952976526296,0,7,56.9008350610954,250.823793073097
"1008",56.3517180168197,48.9322747475121,"False","Level3",1.48326795868137,5,17,20.6294039788855,229.284271189136
"1009",60.4955271531934,51.2576215924212,"False","Level2",2.93794992497113,0,6,71.0593551860491,224.670950837446
"1010",44.6476478843943,26.7774314604117,"False","Level4",5.38102882552931,5,15,45.9734078962334,166.897214508609
"1011",63.1739406563433,45.4950776842,"False","Level4",2.89702597379665,4,9,54.9700498582526,235.513357820431
"1012",51.975996046924,47.0784997012707,"True","Level3",5.97549100712373,4,10,42.907200937015,214.766735456527
"1013",70.7526087262526,70.6642521748934,"False","Level4",5.02524646842836,4,8,25.4798489809304,285.51207993815
"1014",43.1081218191043,94.0639999186114,"True","Level3",0.608848752267743,2,7,60.672173628187,264.666479429029
"1015",67.3596380316525,32.9321277482504,"True","Level3",7.59440234223898,1,5,35.8797362682363,212.158693031536
"1017",43.4858199638555,49.629512550064,"False","Level1",5.33316153057438,5,16,39.2598060366103,201.284573764572
"1018",45.1611416594568,54.4461332149169,"True","Level4",0.842647172066117,2,15,33.9689343538804,213.16363337365
"1019",46.7965269180568,16.8440551131915,"False","Level4",1.5598495683007,1,10,9.81022527036008,156.407844179314
"1020",54.2416594640192,76.0464606276067,"True","Level2",2.49759090261367,5,1,9.35700939969556,245.49749190808
"1021",55.228354880355,98.4929108441492,"False","Level4",1.64203162024823,3,6,24.3184213353498,294.96195876839
"1022",44.2629999606142,94.5774717008461,"True","Level2",1.29262510839858,1,15,34.962955004638,261.598820453639
"1023",49.7564540773902,19.7106038823652,"True","Level2",8.18295805295871,0,2,34.9752732103678,138.834777797658
"1024",71.4227035861186,87.5363239900761,"False","Level4",5.08376418788951,5,12,19.8424064997619,331.834339856572
"1025",67.2754317010071,70.4493636411685,"False","Level3",4.1674759860433,3,1,26.0407923168293,278.461414765738
"1026",54.3632366967403,45.3846563806912,"True","Level1",1.28061155084971,3,15,42.0640956659547,222.441927723943
"1027",50.380034781682,54.0610994324729,"True","Level4",12.5098507703865,2,13,28.0588344147065,203.520928596409
"1028",51.2003132671826,84.9600174982458,"False","Level4",1.06091320521192,2,1,17.9221678478947,254.501761151051
"1029",56.1351797273042,48.0134939638373,"True","Level3",7.9225298820456,3,1,16.4043663649777,210.963926592224
"1030",39.772074348016,37.3207369105127,"False","Level2",17.0068869951155,2,4,21.7053524840293,145.30466295513
"1031",47.4262346257665,49.3247493025986,"False","Level3",6.49311604492644,5,14,55.5600129174837,214.464468749781
"1033",53.9922312260528,18.9077653778349,"False","Level2",5.26414917246283,4,13,13.1781928789983,172.115108385389
"1034",56.4719593970274,90.0907730266991,"True","Level4",1.22605339375759,3,12,13.8937281864724,283.256082100179
"1035",45.1681353770063,67.4186948829614,"False","Level3",1.13964676078817,5,6,18.4516956194095,227.209840104664
"1036",65.7398676329003,63.3268917337489,"False","Level3",1.96198645775761,1,19,53.7651488486853,285.275561228829
"1037",37.7423433699766,9.94962261806381,"True","Level4",0.0357778014419402,3,16,29.0086854573173,133.731989503348
"1038",35.3562511979018,60.4173938172592,"False","Level4",5.72378069089915,4,16,37.1221468219795,204.064430499016
"1039",52.2445181855997,12.0960662238492,"True","Level1",1.56443727738904,2,12,31.9708421247328,165.192193980797
"1040",60.4709830261215,7.86976751953991,"False","Level3",8.44195194772045,1,13,33.2552466240808,172.797652602592
"1041",66.8392769145787,52.7310895642393,"False","Level1",2.22497601993927,1,1,33.3290625345444,249.93716578239
"1042",45.4111573713106,40.2785534046495,"False","Level2",3.26921402244899,3,18,12.4308625344518,200.604268477788
"1043",60.786808334313,58.8810270156223,"False","Level4",16.8614342232775,3,2,18.078893595086,234.136531155409
"1044",49.6149153049929,8.92221680572386,"True","Level4",1.38649497192758,1,2,18.9496353049535,139.368615171975
"1045",48.2737270005918,43.0983062847258,"False","Level1",6.38727327807679,6,1,20.2386989854195,189.263338078529
"1046",58.8365993748667,17.4786715045158,"False","Level3",7.0348897836041,2,10,24.4031988549605,181.162369575408
"1047",56.5232287841342,98.7100085924116,"False","Level2",1.24870933966358,1,1,42.7761307548501,287.634504678981
"1049",64.765403497259,68.7436860940867,"True","Level3",2.15546809341575,3,8,16.1601041180398,272.809194680335
"1050",63.8009135414745,32.5418280682608,"True","Level1",7.38999260697576,1,1,22.16528996486,203.673791154042
"1051",43.7443729849047,9.47389147793442,"True","Level3",4.87070261633384,2,14,18.8916780351434,133.244734003971
"1052",53.9580353343741,97.5870862783537,"False","Level1",3.23115628565784,2,10,49.3353767538847,296.685871624953
"1055",44.4969484615458,64.9863921702575,"True","Level4",7.00443926169353,3,2,50.3033786551897,209.429833963321
"1056",43.2837663206195,2.46972976861113,"True","Level2",10.0262851685802,5,4,21.3680507694322,106.682190659544
"1058",61.7272901925936,53.657819002862,"False","Level3",7.65483434249242,3,9,38.5600388562836,239.855170673007
"1059",55.4360015459443,27.8217187068822,"False","Level1",2.62136287562397,5,1,31.8748426125067,180.11981932235
"1060",46.2938566791389,6.16079852924693,"True","Level3",20.0338729537795,3,8,16.4083827157947,121.12116421898
"1061",57.7169871064834,16.2498415474441,"False","Level4",2.38690301221405,3,17,27.1426856940238,189.827845537111
"1062",21.5145737936992,89.5033858853437,"False","Level3",5.08920091522946,2,16,34.3062728872214,217.173521276184
"1063",61.487657003721,68.6024223935891,"True","Level3",0.878164944510265,4,15,35.415364094109,278.902695857287
"1064",32.602862212219,24.990172163689,"True","Level3",19.6736182920159,4,9,9.76317630675829,113.625715150939
"1065",46.3755905859687,6.56007649450295,"False","Level4",6.08674132260524,4,8,17.7939484343258,141.999984442375
"1066",38.8033010537386,69.0615312386636,"True","Level1",6.99948317501133,0,14,39.5498079644371,203.650106275448
"1067",37.053185242791,57.2407725967765,"False","Level3",0.340198968751865,4,12,2.14350102401901,192.211921900252
"1068",61.6082678737852,40.4519524458235,"False","Level4",7.20729811418301,2,15,22.3875030708546,225.154402440827
"1070",53.4650388173072,21.6814275929108,"False","Level1",5.57024501557643,5,4,43.0217104254959,170.759529313837
"1071",49.5307942112082,66.9611256537518,"True","Level4",1.72591764649429,3,2,6.65841970018255,228.966290227446
"1072",54.7704082722312,97.066802779387,"True","Level3",3.36368488703252,2,4,54.5090103490312,287.721221803918
"1073",50.7682189106026,17.5715245836826,"True","Level4",0.585109965225479,5,18,37.6087026212165,180.059267471431
"1074",37.1700777581143,59.7116620015503,"False","Level1",3.18938614917017,2,15,33.4859441949556,198.640126530236
"1075",59.9626681944714,42.4185055745976,"False","Level3",1.39740465368445,1,8,16.3367764358726,228.964433680987
"1076",45.0624341683869,44.6688721744665,"False","Level2",2.14697314330994,3,10,41.2806676038955,183.382103835035
"1077",34.4341810134025,25.4147280127814,"True","Level2",0.887269565508268,3,2,49.1749694410567,114.636199644158
"1078",45.7188483903409,82.5134875661419,"True","Level2",1.30717687045367,1,9,18.6917369458972,252.025323397556
"1079",65.0075979063431,48.5255604147241,"False","Level4",0.398294050050671,3,16,48.9559999726573,254.03265974633
"1080",58.5022174211349,54.3405852198264,"True","Level1",12.6224824209546,1,12,32.2303376919499,241.155098701639
"1081",46.5134786559214,30.4760912797326,"True","Level2",3.77948385235225,4,5,39.1479226615902,172.187485522358
"1082",46.5074229568157,18.180846566695,"True","Level3",2.52705132713978,3,7,31.5292827959866,154.362256704187
"1083",46.7836494878262,8.59103882028205,"True","Level3",3.82890349263457,4,15,57.068352059085,144.348807593926
"1084",70.7674798356084,71.4119140924916,"False","Level3",4.948249920733,3,13,14.0442239783976,300.557158703775
"1085",53.8193545223155,19.6234281687856,"True","Level4",12.7474686361604,6,8,15.77701848267,164.403510453257
"1086",54.3004164719107,69.0075354188798,"False","Level1",0.984291235521557,1,19,16.620201239604,262.073107740455
"1087",60.3028345403184,39.0376446046954,"True","Level1",1.7517073470984,3,19,51.7990602484676,230.580726921541
"1088",52.3878915902651,41.5774800989651,"False","Level2",18.6048104796922,5,5,19.8798744281578,188.247836219233
"1089",47.409578541793,46.9177496092772,"False","Level1",2.31965442190278,2,18,9.093843282691,208.390366471849
"1090",48.0365015091502,36.7708508127543,"True","Level3",0.114100294700348,3,17,17.486641595819,202.059673699934
"1092",49.6277776349016,30.9631810002846,"False","Level4",0.13345889442286,5,14,19.2121896326417,187.161522609294
"1093",57.2762954363698,66.3734360693938,"True","Level3",22.9875690651529,0,15,54.1651969460769,240.123766395494
"1094",50.519458858073,66.5784401468871,"False","Level1",1.63468515062948,1,17,35.5240126029575,239.408428318525
"1095",57.3264007721558,28.6224307239994,"True","Level3",12.8551180429972,3,3,23.0053590552909,171.304141669856
"1096",49.1928341989142,46.0102626557688,"False","Level2",27.4671325979185,3,13,20.6961672477777,191.787671464581
"1100",53.4648847589799,89.6746549907745,"True","Level3",3.28493510667459,5,6,13.3633130829302,271.638955307244
"1101",59.9801010985965,21.0706665074906,"True","Level3",2.60582792791557,3,6,4.43792624326866,187.825079504186
"1102",21.0374462180631,22.7533876936463,"False","Level1",4.65927242822866,4,6,44.9731948607551,85.7352451139178
"1103",70.8837470478073,27.9601432645132,"False","Level1",2.88881563156656,0,6,21.6540326542048,227.283937035274
"1104",48.6041037184483,12.7408071695429,"True","Level2",13.5963279913872,4,14,45.2412472332662,148.984683021155
"1105",61.0818281673752,63.9262883181363,"False","Level1",3.82579139099241,4,11,24.3045955987151,263.23204445567
"1106",39.6009407287447,7.51429531775866,"False","Level3",5.91637676762402,1,16,31.1905156407433,123.102324760228
"1107",56.1277390506257,13.420242632635,"False","Level2",11.3402069154512,5,19,31.9460355908218,177.913180149251
"1108",39.4658443682634,64.4756726590093,"True","Level4",0.79422769294254,2,7,10.1865126203023,196.865897804828
"1109",43.762310393042,33.9660620481443,"True","Level3",1.30510109228108,2,6,43.2690906296766,178.883347061224
"1110",69.1403135386679,70.7947826701189,"False","Level4",0.567628022125985,3,11,13.2142142965293,295.362621485837
"1111",48.0931759923665,55.7424744670142,"True","Level4",0.752012560469584,4,4,25.3345068876706,218.582509099288
"1112",52.1743287317972,25.6021173061513,"True","Level4",3.59318621622159,4,1,43.1237450939283,167.833927686848
"1113",58.7006773068875,65.0827950489328,"False","Level3",1.93699095324537,2,9,19.3236160364727,249.376959991738
"1114",54.956818879726,11.6273680292881,"True","Level4",2.75106302960452,1,13,37.3334385257554,166.274531941179
"1115",51.5041890514358,53.641038308003,"True","Level3",20.2248676322596,5,8,54.4501151532644,204.92304760666
"1116",53.6496100246623,43.7148105045035,"True","Level4",0.852188340539403,4,2,39.7684729980305,202.831593728765
"1117",74.0341558523828,26.7873582817441,"True","Level1",3.89147860451727,5,16,45.4863790022977,253.161055608976
"1118",49.4238120296641,60.40049977395,"True","Level1",0.520535147187118,3,19,49.5854280385767,233.765209905126
"1119",52.0109904671497,87.1333592340282,"False","Level3",1.9172680906133,3,8,17.4886650957241,267.269839770843
"1120",60.5065439600761,99.8904699763077,"True","Level4",3.7488619923663,2,12,21.0243830828642,317.067995323654
"1121",61.0552593295798,60.7762768743425,"True","Level4",14.6526960176519,3,11,7.91650531181005,238.847085414209
"1122",61.8703030556038,40.470587432917,"False","Level4",2.48155914549796,1,9,51.6221336333653,224.493864160243
"1123",56.3873022202918,22.5207100216202,"False","Level1",0.335544822637086,2,10,17.2714211688465,188.189486891673
"1124",38.5699508726952,25.7096089395112,"True","Level4",2.45643417564448,4,1,25.7697590238456,138.390891950946
"1125",66.334315323011,47.9454978149766,"False","Level4",0.787605291818681,2,19,17.5491268945716,262.668317593803
"1126",38.5365460698131,36.7277701280709,"True","Level3",1.30675637496749,5,17,38.7474049030385,183.226302063719
"1127",53.0263546523903,91.3814522624944,"False","Level4",4.81285965968033,4,4,47.8762929015515,268.163964658435
"1128",42.4572414998064,36.829546765571,"True","Level1",0.349022429875672,2,12,35.7347802798688,173.286441952839
"1129",49.3586165340701,37.3444591145435,"False","Level4",3.12486160943835,4,8,29.1989231548479,191.560592373258
"1130",53.2876241030348,38.3534512433977,"True","Level1",4.70114471624639,1,16,26.3556218303756,207.82024017593
"1131",53.2135721545027,83.6620210367658,"False","Level1",2.73968222206185,4,1,3.65972503989316,261.291356522034
"1132",54.2192075423528,65.0788320846902,"True","Level2",0.0965581274675045,2,9,14.4022856343813,237.863260816673
"1133",66.1371126905865,61.4168850318893,"True","Level1",21.1747124011262,7,11,24.4503479098348,268.133732369038
"1134",54.5353430151398,33.4143022383862,"True","Level2",2.28733880178842,3,12,26.1078564469615,202.787570295398
"1135",47.5584336470935,81.790417683244,"False","Level2",7.53840611983692,2,9,18.6975084988213,239.440519798764
"1136",59.6408716828836,3.83638613557011,"False","Level4",1.9700040663218,6,6,34.9514050265275,166.537281882952
"1138",37.7239218486301,51.274989979393,"True","Level3",2.45890434774379,2,6,25.020825246557,182.100820036735
"1139",55.9740006984986,39.8250234863413,"True","Level1",2.0968509068181,4,6,16.8437505698641,200.617085043611
"1140",57.011727423109,49.7167280717686,"True","Level3",0.110468272238867,7,3,34.718535994332,229.146299891728
"1141",47.0243649664001,66.7415530533831,"False","Level2",2.23159909280621,5,3,38.7620279013615,215.8840630717
"1142",63.7570681331162,1.27654265178974,"False","Level4",11.0132458875362,2,16,8.74298783364865,167.825260057544
"1144",51.2557645347154,44.6739525311393,"True","Level3",0.785742522139592,5,4,24.1958561774422,198.763458572415
"1145",48.2692817571613,34.2966519700078,"True","Level4",4.47209589589875,2,9,16.894488251557,177.56836859937
"1146",50.1557904758147,13.8245565634057,"False","Level2",11.1388196594406,2,7,11.8717389671024,138.966122184139
"1147",39.037249131048,43.9465374358442,"False","Level4",6.02043140323491,1,3,25.8682088417218,161.147798000102
"1148",35.5994911740571,49.6322771284379,"False","Level3",0.804861761834817,1,13,54.906722833444,183.322489991622
"1149",65.9450506322497,40.3646694493478,"False","Level4",10.1184259835884,3,14,10.6184923258955,245.006745177518
"1150",41.5303865168167,67.8660093826897,"True","Level3",1.79441556710626,4,9,12.1792776109941,221.127244455404
"1151",40.0860765054369,42.0896528759226,"True","Level4",3.02637885704989,2,1,21.5546351577357,166.552545677128
"1152",28.4660988639628,96.1417577846573,"True","Level1",3.73424591714945,1,12,39.4302740045402,218.847964721267
"1153",43.610382523105,59.9277517823592,"False","Level4",9.50251531784991,1,1,29.9513350813636,192.871812152247
"1154",36.769102065925,80.7477935651909,"True","Level1",13.4124601926997,5,9,20.9252480151273,212.356394182533
"1157",43.1184965482228,33.6847701447153,"False","Level4",12.748089006596,2,4,30.5806411062283,157.264827178941
"1158",72.5243580534431,56.9482388136592,"False","Level1",0.279609242930074,1,7,45.5230613638737,272.622860652414
"1159",59.8176548699159,86.1113520061426,"False","Level3",1.54468964222588,4,15,13.7418417692424,290.100247639226
"1160",46.7516861649138,7.83382177620067,"True","Level4",3.61790673279956,2,1,8.01266521469427,124.754123136478
"1161",25.0059428512643,7.25747980447108,"True","Level1",3.26891785927969,2,6,57.2673415542471,80.4332737589455
"1162",72.9094257259074,85.0317708157599,"True","Level1",4.6406754241048,2,5,26.7418295330433,309.737424004382
"1163",36.104275332364,21.2850086038357,"False","Level2",3.26431044660758,4,11,16.6834042426506,128.726286336099
"1164",33.5460125304311,66.8753254449814,"True","Level1",13.6190445727472,8,17,13.0534907657576,193.081758127647
"1165",60.2257043200964,54.2878132360805,"False","Level2",1.37579637647297,2,3,11.8374471793207,239.917644942126
"1166",74.3975240633927,83.289359488723,"True","Level3",1.6011963928147,3,12,53.6322242612508,315.157616634564
"1167",63.8427281851052,12.5088909836404,"False","Level2",12.6749782340413,3,10,40.4187237472376,180.39003680265
"1168",55.6390912005236,12.9782965722611,"False","Level3",0.399219336671406,0,7,41.1033784383813,166.070046725515
"1169",55.9475434166529,55.6818360278308,"True","Level1",4.70241537875432,3,15,34.3502241753187,235.350247253911
"1170",58.5341555878031,94.6378653358371,"False","Level1",5.72436950663352,3,18,47.80024101494,302.021998723846
"1171",57.5892858978676,41.4997758370754,"True","Level2",3.52146253231723,7,19,55.2526035822823,234.622853775435
"1172",52.8119142396938,32.6942100254695,"True","Level3",5.92464119108684,3,1,29.7361617862456,183.93144575833
"1173",51.0420110395188,60.6689323197886,"True","Level1",0.948269742044498,2,13,21.2190251515364,234.976406295466
"1174",49.3740687210048,93.0448600545031,"False","Level2",9.57411999329572,0,4,59.3577552467643,257.426312697738
"1175",42.4603541113332,83.6927832844624,"False","Level2",0.754263808286781,5,18,12.5901286230171,255.749759701128
"1176",47.1932492313323,99.548361073322,"False","Level2",2.56090307605998,2,12,44.2077312570508,282.678860539255
"1177",33.0704318580461,2.25685832023771,"False","Level1",0.391200340777156,2,4,44.9507068217676,90.989059087846
"1178",49.0166037320525,11.2858144712762,"True","Level3",3.93960938579638,3,4,34.6102897205664,144.775310213306
"1179",40.1140889284908,60.9467763366622,"False","Level1",5.53946320253518,2,5,21.5576632044891,192.505693935177
"1180",38.9641068278423,82.057643933385,"True","Level4",14.1699071779147,1,19,58.2995133282424,216.704278912862
"1181",51.7989415115348,28.5244342306767,"True","Level4",6.72261904431724,5,9,28.7862315535629,179.238810573554
"1182",63.920022863446,23.9211088034219,"False","Level1",3.89464656458378,2,7,8.33554245566169,205.390681953677
"1183",59.1831660600231,78.6975799381201,"False","Level3",13.486813866072,2,7,30.5902703377872,264.768128383972
"1184",34.2949939637682,5.63818538532316,"True","Level2",3.25462447971065,4,12,50.1400422296603,109.709406953751
"1185",40.1037186342966,36.9382647582585,"False","Level4",4.1186221687586,1,10,32.7326257451093,163.515141281446
"1186",59.4077118798822,50.580922259233,"True","Level4",4.53292155568082,1,13,26.1454523052731,235.899396961256
"1187",40.1751260646169,56.0348674350323,"False","Level1",2.6379918988432,3,6,30.4212883026878,191.93392146623
"1188",47.7536685000298,72.8615156792777,"False","Level4",9.11571481451859,1,9,16.2893991532263,242.401656450697
"1189",55.5005209902455,35.4845723430658,"True","Level4",1.02391532464668,2,19,15.3639181158984,219.170438747434
"1190",40.3165554513636,61.2684344674607,"True","Level2",4.04663215651634,5,16,4.80917173211442,214.706608949662
"1191",51.0537550614596,58.5375422790956,"True","Level2",6.40486784262457,3,11,16.2029652867895,226.040835857449
"1192",36.659745050818,54.7616100653747,"False","Level3",11.7157945434711,2,4,59.5864427283696,163.560542044755
"1193",43.9863235604879,64.0483293142212,"False","Level4",10.7673092809315,1,1,26.1521299302295,205.252678227555
"1194",53.1978193414254,25.9449171068076,"False","Level3",3.55391174465354,4,12,26.8754195945957,190.005072426948
"1195",34.0700626646833,8.4648753584629,"True","Level3",5.15235921825373,5,4,36.0559656849741,102.880208548267
"1197",49.8036220107332,22.4582382653901,"False","Level2",3.15722993115104,6,6,31.909458346023,168.60020842061
"1198",55.5248995441715,50.0197935522785,"True","Level1",11.8364604121707,5,14,24.0819128489962,222.517259454434
"1199",52.2391413406466,84.044275054602,"False","Level2",13.3468399813575,4,1,5.20846000596031,252.826521425695
"1200",63.6414042997384,70.1293342088384,"True","Level3",11.2887306736492,4,8,58.8496613487313,262.67702121931
"1201",51.2522450264791,78.9040604202047,"False","Level4",0.744651675091242,2,15,54.8063172983519,255.340720849227
"1202",45.7059445887475,35.0975623926091,"False","Level3",9.48840142014188,3,12,33.374778321267,169.21460984162
"1203",51.2229750303228,40.465374164855,"False","Level3",14.8176548311175,6,19,43.2391133275795,203.406485286697
"1204",55.4329802903639,39.3681885990613,"True","Level3",2.24120829650842,3,7,36.9436382309046,204.23307245888
"1205",50.488600703257,19.1873184404502,"True","Level2",3.65576457048522,1,9,5.626825311459,162.63916017166
"1206",50.4059169120388,6.1216658143572,"False","Level3",7.55011846079617,5,11,56.5486137093574,138.376787925478
"1208",43.3709908244905,98.9216683420586,"False","Level4",25.1671059398325,1,4,30.3377676835525,236.79328081456
"1209",35.9739472820031,16.6829704950263,"False","Level2",3.0413963430261,2,10,8.13399285653225,128.009086977587
"1210",67.4957674318694,4.66848198992738,"False","Level3",6.25781588879016,2,10,4.11736106513143,176.662083240623
"1211",37.5613676460871,77.9531681823933,"False","Level1",7.8653163283197,1,8,17.5882244283722,210.447238614883
"1212",43.0709480220409,25.2586006684724,"True","Level4",3.40708539751997,4,14,53.5598659697834,156.773774352052
"1213",42.815927344308,82.9643805352928,"True","Level3",9.72398704180283,3,4,49.9721090079717,232.876185555092
"1214",58.9492437694444,70.3936667034515,"True","Level4",3.94999324097093,5,3,21.0890138415603,253.59418964384
"1215",47.0505032170797,94.5673537050805,"True","Level2",2.65217312185901,2,3,16.1072977609283,264.079019721051
"1216",62.4774207267373,40.8927235756672,"False","Level2",0.570457454416979,2,4,25.827342613759,228.578388477384
"1217",43.2650937575613,66.1969839450634,"False","Level1",2.49954032518587,1,12,38.887948322129,229.258650101214
"1218",52.789941622238,46.4854780813271,"False","Level2",6.62010053375224,5,18,6.5388233032043,221.662785786282
"1219",41.6465294674024,63.0588697308543,"True","Level1",12.7096973937183,4,19,51.9793774110678,207.82714267824
"1220",71.4514912777339,44.9598906007737,"True","Level3",1.44961894183745,3,11,21.4885726517709,265.865012158007
"1221",38.1240158097049,18.8632246424075,"False","Level4",2.19435086007711,5,18,25.6924811210796,153.506172992367
"1222",53.0982071022703,50.7897416003381,"True","Level2",0.835949070896156,2,14,26.46505509671,225.762156340625
"1223",56.337768809321,52.8584201437442,"True","Level4",5.86758810761496,4,11,51.4008205158612,237.231169885232
"1224",54.137990974515,81.0603848260161,"False","Level4",16.1179885283477,1,14,40.9019409321146,263.007656291597
"1225",48.1471234112229,73.5520705793581,"False","Level3",5.12149903502472,0,3,42.043870374501,221.902801140299
"1226",48.7017930026657,66.3791623941444,"False","Level3",4.79960063508125,3,2,15.0797410152012,218.22853693762
"1227",50.4381147197911,11.3387095552573,"True","Level2",4.0314666342459,3,9,2.9969020598988,149.652351045963
"1228",48.5299799837151,72.0616290663715,"False","Level3",0.463075647356274,6,8,28.6462268717866,239.828520340623
"1229",59.6387911679491,50.0305156354515,"False","Level4",6.53748663280236,2,5,14.4655549676229,221.245475198347
"1230",72.1052300159135,89.4099536106159,"False","Level1",4.60713881362956,4,9,22.8067658669928,318.668851647199
"1231",44.4250821499217,91.9870934130543,"True","Level1",5.4158127965674,2,5,19.8498826160897,258.4403651373
"1232",36.3019702042092,5.51565906017855,"True","Level1",11.453830715162,1,13,11.1250460224204,97.2819406557366
"1233",49.1171795164875,82.0641560354479,"False","Level2",7.66147673195219,5,11,32.0602829015475,251.839863654727
"1234",75.7970933765432,3.76973904226706,"False","Level3",7.59148323779183,4,11,39.9441359856653,207.379400538467
"1235",41.9632543203027,36.7169625695023,"True","Level3",13.0990819683812,1,12,32.74659172076,161.61689982895
"1236",66.3911680544407,54.2299975621079,"True","Level3",22.9934319877364,2,19,55.0367427588677,254.729863686707
"1237",66.7770081407644,14.8100798627127,"False","Level3",4.35279682387565,5,13,41.9290639601658,201.76847771831
"1238",44.4641175829201,74.6313812569077,"True","Level4",0.576389969650328,1,9,20.3409357622982,236.133431002073
"1239",55.6898307918528,0.835470417213857,"False","Level1",3.07288077124209,3,4,12.4734638417382,139.129707658895
"1240",66.2839662312854,16.8599048434037,"False","Level4",7.74644693641307,5,7,41.9196514528803,186.409943911746
"1241",46.2087225901251,58.0796829853476,"True","Level2",0.140584633742545,2,5,24.5743466532073,207.523402243833
"1242",47.9641963989764,71.4387562037292,"False","Level1",0.292848189980946,2,7,32.1141552588223,227.293464223927
"1243",44.1831908605136,91.6643102693916,"False","Level1",0.347596026932529,3,8,37.5218686802085,258.442029716823
"1245",43.5072245493399,67.1779270254866,"False","Level2",3.47741581986137,3,10,14.5622336734132,214.629520004859
"1246",37.7605973323774,39.4341146350664,"True","Level2",2.30143845916891,2,6,36.6506745971974,167.271670795247
"1247",50.3408346825923,0.128442552680141,"False","Level1",0.558106172621182,4,5,42.1810736155287,134.966856470893
"1248",42.3002676894136,12.0159258735622,"False","Level3",6.5883257826019,3,15,15.5065257807745,130.322797537801
"1249",52.3378591179075,53.4554544756039,"True","Level2",1.93581663959071,4,16,25.4057228864261,230.437639594518
"1250",34.4410435379637,67.512988584442,"True","Level4",1.54162894326016,5,2,22.0625841159189,190.324029992276
"1251",53.3088023221446,41.7448283896463,"True","Level2",5.28235232989292,3,15,50.695052418843,200.821026602677
"1252",58.3352896160892,73.067901152839,"True","Level1",4.09367551803208,1,8,62.5130274454463,264.003394163544
"1253",30.0626435742854,52.1862295332179,"True","Level3",2.25030421033893,1,13,3.48646959937178,172.499820457959
"1254",53.7405656984757,7.41761955943122,"True","Level2",5.12895835307387,2,17,9.22846535074028,160.660439647944
"1255",62.2766899247329,19.2016250967949,"False","Level1",1.58192730995319,3,15,27.9738983824678,201.268306250152
"1256",37.903589813088,83.9998223243943,"True","Level2",7.91958825133067,5,14,24.9582757448513,230.937027561183
"1257",66.725723868377,72.491274662444,"False","Level3",1.30240337468264,2,19,43.5550663673074,300.236569575577
"1258",54.1901900936605,89.4761987012495,"True","Level4",0.864853237980474,1,13,71.0671646158318,283.850577469208
"1259",42.9498814424159,11.7557249120937,"False","Level1",7.62638945116052,7,7,68.5573507839957,129.759053180144
"1260",49.4423092234229,99.0222534615074,"False","Level1",6.15315893586832,5,8,15.3199796844225,275.269533364401
"1261",55.5832691252172,20.9406713949934,"True","Level3",1.00837195760491,2,7,32.4637173281716,189.169154287252
"1262",50.7600539141241,1.1779876286642,"False","Level1",0.617881278871733,2,19,38.2327340074487,150.674754580186
"1263",55.3875599244637,99.7422939053554,"False","Level3",9.11312746179201,2,15,44.6999498964285,303.294766285513
"1264",40.7932640692063,28.1073885445113,"False","Level1",7.49392299131988,2,7,14.9828973256758,148.876430971494
"1265",51.6936082403608,66.801945251256,"True","Level3",1.98196224984903,1,17,32.494485636006,235.953189427489
"1266",35.8628550309502,17.6682314176305,"True","Level2",5.36760962785772,3,18,9.32076474114816,133.111897984772
"1267",48.887739386513,58.0228532199142,"False","Level2",0.662860330614351,2,19,43.2386803811906,226.758464217176
"1268",40.9609235853521,90.4034986454559,"True","Level2",3.53671390554371,6,3,28.6345254526331,246.661861156546
"1269",42.6447005741023,32.0181167428439,"True","Level1",0.0945396278139868,6,7,35.549408136716,159.631392818783
"1270",62.3609317521044,67.0253976044359,"False","Level3",2.48462905094409,2,10,24.7862051769976,269.926823374636
"1272",56.0913812090718,62.4795398718725,"True","Level4",3.22318699424984,1,11,27.5656508762547,246.471249822951
"1273",39.0768723532742,33.645035181751,"True","Level2",2.73815388972029,3,3,29.1824905329136,151.088095212575
"1274",46.835915503052,21.1208258587952,"True","Level4",2.93839859284791,5,9,37.6790142913825,157.74075693795
"1275",62.1309769997918,31.3182050703635,"False","Level2",0.231954559144756,2,4,31.0562091565866,207.301678361276
"1276",51.417169136399,17.8841068507799,"True","Level4",2.24407915210066,2,8,11.7510734306707,157.473326859386
"1277",73.193295399817,90.1916107837883,"True","Level2",7.06286005263673,0,12,6.17092514372807,327.909749104811
"1278",53.9331783939437,39.7186886317129,"True","Level3",2.3015686286615,3,8,49.2155095896536,208.927163243361
"1279",51.9204911649003,24.5279304974367,"False","Level2",6.27934811643783,5,15,38.67517819056,177.707696755491
"1280",46.908835357975,44.8407841015933,"False","Level1",2.3060418945925,2,14,14.904700796976,200.58035434014
"1281",51.3354090478228,32.0536166806496,"False","Level2",2.7516403759338,4,5,24.4214315856268,181.700321591501
"1282",48.4753016361946,74.4419253813326,"True","Level2",4.14932809301961,1,17,27.2009986844919,251.994901540857
"1283",57.0810867668859,97.1219911885494,"True","Level3",15.0473243583684,4,11,38.5788749744274,288.865689001155
"1284",59.5670231679458,43.8033656697647,"False","Level1",0.576271191194818,3,15,29.4504937255852,226.118857830566
